CustomerID,Full Name,Email,Phone,City,State,Country,Gender,Age,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,LastUpdated,ReferrerID,PromotionalEmails,FeedbackRating,Last Purchase Date,Join Date,Account Creation Date
Cust_7494,Angela Hayes,johnathan.delacruz@None,865.310.5296,Bradshawport,New Mexico,Jamaica,Female,43,9560.29,337,1,Gold,PayPal,Divorced,High School,Other,"? 45,370",unknown,TRUE,4.9,24-Oct-24,21-Jun-24,21-Jun-24
Cust_7929,Deanna Manning,keith.bradley@None,+1-925-279-2788x265,South Derrick,Oregon,United States Minor Outlying Islands,Female,43,7665.8,495,10,Platinum,PayPal,Single,Master,Engineer,"? 45,572",unknown,FALSE,2.6,24-Oct-24,27-May-24,27-May-24
Cust_8053,Shannon Martin,kenneth.evans@None,(589)724-9695,Kennedymouth,Pennsylvania,Comoros,Female,43,9939.17,121,9,Platinum,Debit Card,Divorced,High School,Engineer,"? 45,520",unknown,FALSE,4.8,24-Oct-24,18-Aug-24,08-Jun-24
Cust_8154,Craig Munoz,jason.baker@outlook.com,001-935-961-1003x32336,Onealburgh,Georgia,Kazakhstan,Female,43,3960.58,406,12,Bronze,PayPal,Married,Bachelor,Doctor,"? 45,399",unknown,TRUE,4.6,24-Oct-24,26-Sep-24,17-Sep-24
Cust_8356,Mitchell Thomas,julia.harris@gmail.com,448.518.8548,Christopherville,Nebraska,Latvia,Female,43,4546.16,62,6,Platinum,PayPal,Divorced,Bachelor,Doctor,"? 45,292",unknown,FALSE,1.6,24-Oct-24,14-Aug-24,14-Aug-24
Cust_8525,Aaron Hill,bruce.velazquez@gmail.com,981.330.2863x4640,Wutown,California,Chile,Female,43,5306.5,216,4,Silver,Debit Card,Married,Bachelor,Other,"? 45,340",unknown,TRUE,2.2,24-Oct-24,23-Mar-24,12-Aug-24
Cust_8688,Mark Brown,jeffrey.hawkins@outlook.com,419.671.7104x3481,West Emily,Massachusetts,Marshall Islands,Female,43,2102.57,373,2,Platinum,Credit Card,Married,Master,Doctor,"? 45,400",unknown,TRUE,3.3,24-Oct-24,14-Aug-24,14-Aug-24
Cust_8708,Christopher Peterson,melanie.gallegos@gmail.com,001-778-337-5152,Lake Amandaside,Louisiana,Cuba,Female,43,4512.12,312,1,Bronze,Credit Card,Married,Master,Other,"? 45,525",unknown,TRUE,4.3,24-Oct-24,01-Feb-24,10-Apr-24
Cust_8861,Tanya Munoz,mark.williams@yahoo.com,402.476.1875,Vickieview,Nebraska,French Southern Territories,Female,43,9633.59,317,9,Bronze,PayPal,Divorced,Master,Doctor,"? 45,552",unknown,TRUE,2.6,24-Oct-24,01-Jan-24,01-Jan-24
Cust_8880,Elizabeth Richmond,regina.clements@outlook.com,971-306-0498,Port Stephen,New York,Cocos (Keeling) Islands,Female,43,3555.64,23,4,Bronze,Credit Card,Single,Master,Other,"? 45,469",unknown,TRUE,1.6,24-Oct-24,16-Feb-24,16-Feb-24
Cust_9204,Alyssa Manning,nicholas.carroll@None,(670)643-9499,West Jason,Missouri,Morocco,Female,43,9187.29,81,2,Platinum,PayPal,Married,Bachelor,Teacher,"? 45,487",unknown,TRUE,1.4,24-Oct-24,18-Mar-24,19-Sep-24
Cust_9281,Katie King,barbara.lucero@yahoo.com,+1-368-852-8349x7315,Danielfurt,Nevada,South Georgia and the South Sandwich Islands,Female,43,7018.93,57,7,Gold,Debit Card,Married,High School,Engineer,"? 45,541",unknown,TRUE,5,24-Oct-24,06-Oct-24,07-Feb-24
Cust_9284,Hunter Short,david.freeman@gmail.com,+1-919-814-3904x69102,Shawchester,Alabama,French Guiana,Male,43,5066.96,180,10,Silver,Debit Card,Married,High School,Teacher,"? 45,426",unknown,FALSE,2.9,24-Oct-24,15-Aug-24,20-Apr-24
Cust_9307,Michael Dawson,mary.watts@None,(719)335-1151x5522,East Jeffreyborough,Wyoming,South Africa,Male,43,2824.23,2,12,Platinum,Debit Card,Married,Master,Other,"? 45,540",unknown,FALSE,2.1,24-Oct-24,20-Jun-24,20-Jun-24
Cust_9346,Christopher Perez,joel.morse@outlook.com,583.419.9206x252,New Angelaburgh,Minnesota,Armenia,Female,43,8356.07,47,10,Silver,PayPal,Single,High School,Engineer,"? 45,294",unknown,TRUE,4.3,24-Oct-24,21-Sep-24,21-Sep-24
Cust_9408,Valerie Buchanan,sharon.torres@yahoo.com,(354)413-0635x6311,Christopherborough,Utah,Kazakhstan,Female,43,118.58,196,4,Silver,PayPal,Married,High School,Other,"? 45,469",unknown,FALSE,3.3,24-Oct-24,02-Mar-24,07-Jan-24
Cust_9450,Alyssa Cook,david.hopkins@yahoo.com,601.583.9796,Brandonshire,Connecticut,Chile,Female,43,4668.1,113,1,Gold,PayPal,Married,Bachelor,Other,"? 45,341",unknown,TRUE,4.5,24-Oct-24,07-Oct-24,19-May-24
Cust_9511,Jeffrey Anthony,kelsey.williams@yahoo.com,(503)390-2030x81074,Thompsonstad,Texas,Georgia,Female,43,6625.98,143,10,Bronze,PayPal,Married,Bachelor,Other,"? 45,432",unknown,FALSE,2.3,24-Oct-24,16-Feb-24,13-Jul-24
Cust_9556,Lauren Hood,dawn.hoover@gmail.com,995-532-4717,Millerside,Texas,Gibraltar,Female,43,3931.61,430,2,Platinum,PayPal,Single,Master,Other,"? 45,401",unknown,TRUE,3,24-Oct-24,14-Sep-24,14-Sep-24
Cust_9634,Connie Jenkins,kristen.thomas@None,270-395-8451,Smithshire,Iowa,Bahrain,Female,43,1680.4,282,4,Platinum,PayPal,Married,High School,Doctor,"? 45,435",unknown,FALSE,5,24-Oct-24,30-Sep-24,30-Sep-24
Cust_9789,Danielle Hunter,melissa.norris@outlook.com,433-937-2692x72204,Pattyside,Connecticut,Spain,Female,43,3857.51,288,12,Bronze,Debit Card,Married,Master,Other,"? 45,390",unknown,TRUE,3.7,24-Oct-24,12-Apr-24,19-Aug-24
Cust_118,Crystal Grimes,andrew.rocha@gmail.com,4033370304,Patriciaborough,Texas,Azerbaijan,Female,43,8546.81,242,0,Gold,Debit Card,Single,High School,Other,"? 45,385",unknown,TRUE,1,24-Oct-24,16-Jul-24,16-Jul-24
Cust_359,Stephanie Medina,gabrielle.rowe@outlook.com,(581)562-7119x801,North Pamelafort,New Jersey,North Macedonia,Female,43,9752.71,128,0,Silver,Debit Card,Divorced,Master,Engineer,"? 45,373",unknown,FALSE,3.5,24-Oct-24,05-Apr-24,05-Apr-24
Cust_409,Jaclyn Taylor,brandon.ballard@None,(630)861-6059x7456,Hannahtown,Rhode Island,Portugal,Female,43,5298.98,151,0,Silver,PayPal,Married,Master,Teacher,"? 45,331",unknown,FALSE,1.5,24-Oct-24,11-Apr-24,20-Jan-24
Cust_447,Elizabeth Johnson,john.clarke@gmail.com,(501)879-4554x3562,South Pamela,Missouri,Rwanda,Female,43,3652.69,433,0,Bronze,PayPal,Single,Bachelor,Other,"? 45,307",unknown,TRUE,4.7,24-Oct-24,24-Feb-24,10-Sep-24
Cust_539,Charles Gibson,ashley.smith@outlook.com,001-552-555-0351,Robertburgh,Minnesota,New Caledonia,Male,43,3862.33,13,0,Bronze,Credit Card,Single,Master,Other,"? 45,567",unknown,FALSE,4,24-Oct-24,26-Mar-24,09-May-24
Cust_571,Christine Chavez,jeffery.gomez@None,001-337-343-5029x7963,Gomezshire,Delaware,Honduras,Male,43,7056.07,342,0,Silver,PayPal,Married,Master,Other,"? 45,487",unknown,TRUE,1.2,24-Oct-24,06-Mar-24,06-Mar-24
Cust_586,Michelle Lopez,mark.cole@gmail.com,481-448-7731x1928,Michaelville,Virginia,Isle of Man,Female,43,9580.96,125,0,Silver,Debit Card,Married,High School,Doctor,"? 45,308",unknown,TRUE,1.2,24-Oct-24,22-Mar-24,19-Sep-24
Cust_688,Donald Lindsey,jordan.lopez@yahoo.com,296.975.2603,North Emilyport,Tennessee,Togo,Female,43,2955.98,30,0,Bronze,Debit Card,Single,Bachelor,Doctor,"? 45,564",unknown,FALSE,2.1,24-Oct-24,23-Apr-24,23-Apr-24
Cust_740,Elizabeth Garcia,sharon.chapman@outlook.com,748.857.6986x899,Allenton,Texas,Pitcairn Islands,Female,43,8996.84,184,0,Bronze,PayPal,Single,Bachelor,Engineer,"? 45,502",unknown,TRUE,4,24-Oct-24,18-Feb-24,09-Apr-24
Cust_781,Matthew Hays,keith.newman@None,988.433.7902,Lake Shannonburgh,Alabama,Trinidad and Tobago,Female,43,671.66,242,0,Bronze,PayPal,Married,Master,Other,"? 45,480",unknown,TRUE,3.8,24-Oct-24,05-Sep-24,15-Oct-24
Cust_833,Alexis Allison,james.obrien@outlook.com,+1-490-887-6449x00504,Port Laura,New Mexico,Guinea-Bissau,Female,43,9958.65,433,0,Bronze,PayPal,Single,Bachelor,Engineer,"? 45,388",unknown,TRUE,3.5,24-Oct-24,30-Aug-24,20-Feb-24
Cust_892,Alice Ramirez,scott.roman@outlook.com,715.604.3769x17694,South Jamesland,Nebraska,Sweden,Female,43,5956.6,292,0,Bronze,Credit Card,Single,Master,Other,"? 45,456",unknown,TRUE,4.3,24-Oct-24,12-Jun-24,12-Jun-24
Cust_1122,Clinton Combs,michael.johnson@gmail.com,851.635.4835,Matthewview,Nevada,Libyan Arab Jamahiriya,Male,43,705.56,100,0,Bronze,Debit Card,Divorced,Master,Other,"? 45,379",unknown,TRUE,3.4,24-Oct-24,15-Jan-24,15-Jan-24
Cust_1171,Patricia Taylor,brianna.riley@None,(472)560-2480,Spencertown,Delaware,Liberia,Male,43,5396.19,467,0,Platinum,PayPal,Married,Master,Other,"? 45,309",unknown,TRUE,2.6,24-Oct-24,10-Feb-24,10-Feb-24
Cust_1318,Laura Morris,chad.long@yahoo.com,979.870.2430x16135,Youngmouth,New Mexico,Nicaragua,Female,43,7233.13,59,0,Platinum,Credit Card,Single,High School,Other,"? 45,465",unknown,TRUE,4.7,24-Oct-24,04-May-24,08-Sep-24
Cust_1544,Michael Schmidt,heather.farley@gmail.com,547.304.9799x79367,Lake Gabriel,Hawaii,Jordan,Male,43,8020.87,493,0,Silver,PayPal,Divorced,Master,Other,"? 45,306",unknown,TRUE,4.1,24-Oct-24,22-Mar-24,29-Jul-24
Cust_1553,Nathan Mclaughlin,deborah.brown@yahoo.com,+1-230-343-9844x0383,Port Robertfurt,Wisconsin,South Georgia and the South Sandwich Islands,Female,43,9804.84,290,0,Gold,Debit Card,Married,Master,Other,"? 45,419",unknown,FALSE,3.7,24-Oct-24,18-May-24,18-May-24
Cust_1556,Melissa Robinson,emily.thompson@yahoo.com,(234)207-8609x549,South Eric,Georgia,Kenya,Female,43,6524.38,106,0,Platinum,PayPal,Married,High School,Other,"? 45,479",unknown,FALSE,3.5,24-Oct-24,25-Jan-24,25-Jan-24
Cust_1595,Joseph Salazar,samantha.smith@yahoo.com,889.451.1531,North Deanna,Wisconsin,Palau,Female,43,1234.81,49,0,Platinum,PayPal,Divorced,Bachelor,Engineer,"? 45,421",unknown,TRUE,1.2,24-Oct-24,29-Jan-24,29-Jan-24
Cust_1606,Robert Watkins,natalie.lloyd@gmail.com,+1-589-425-6884x358,Lake Michael,New Hampshire,Svalbard & Jan Mayen Islands,Female,43,3506.65,35,0,Bronze,PayPal,Married,Master,Engineer,"? 45,431",unknown,TRUE,1.3,24-Oct-24,02-Jun-24,02-Jun-24
Cust_2450,Kevin Moore,paul.brown@None,577.345.5717x6556,Brandonshire,Louisiana,Uruguay,Female,43,431.86,500,0,Platinum,PayPal,Divorced,Master,Teacher,"? 45,442",unknown,FALSE,3.7,24-Oct-24,01-Jun-24,18-May-24
Cust_2518,Beth Warner,charles.haynes@None,636-253-7489x3173,Sloanfurt,West Virginia,Montenegro,Female,43,1938.22,142,0,Bronze,PayPal,Married,Master,Engineer,"? 45,559",unknown,TRUE,4.9,24-Oct-24,06-Jul-24,06-Jul-24
Cust_2579,Carlos Miller,susan.olsen@outlook.com,+1-344-794-9779x918,New Susan,Alabama,Mali,Female,43,3300.04,205,0,Gold,Credit Card,Married,Master,Other,"? 45,490",unknown,TRUE,4.2,24-Oct-24,18-Jun-24,18-Jun-24
Cust_2707,Matthew Moyer,katelyn.brown@gmail.com,297.561.3289x258,Sarahland,New Jersey,Chad,Female,43,8394.74,292,0,Platinum,PayPal,Single,Master,Engineer,"? 45,312",unknown,TRUE,2.5,24-Oct-24,06-Apr-24,06-Apr-24
Cust_2749,Lucas Solis,amy.barnes@gmail.com,+1-746-972-0680x06122,East Vanessatown,New Mexico,Guinea-Bissau,Female,43,945.08,464,0,Platinum,PayPal,Married,Master,Doctor,"? 45,440",unknown,TRUE,1.7,24-Oct-24,02-Mar-24,02-Mar-24
Cust_3324,Keith Clark,mackenzie.orr@gmail.com,-10200,Port Susan,Mississippi,Panama,Male,43,2702.74,450,0,Platinum,Debit Card,Divorced,Bachelor,Teacher,"? 45,521",unknown,TRUE,2.1,24-Oct-24,22-Feb-24,22-Feb-24
Cust_3501,Jeremiah Barber,james.griffin@gmail.com,-6730,South Glen,Virginia,Congo,Male,43,6642.32,281,0,Bronze,PayPal,Divorced,High School,Doctor,"? 45,301",unknown,TRUE,2.4,24-Oct-24,17-Jun-24,30-Mar-24
Cust_3514,Joseph Anderson,ricky.harris@yahoo.com,001-526-888-2657,Lake Jonathanfurt,Louisiana,Hungary,Female,43,4483.88,224,0,Bronze,PayPal,Single,Master,Teacher,"? 45,407",unknown,TRUE,3.8,24-Oct-24,30-Mar-24,03-Jun-24
Cust_3634,Ann Lewis,natasha.vasquez@outlook.com,001-531-925-2860x718,Ashleyhaven,Kansas,Philippines,Female,43,4684.03,227,0,Bronze,PayPal,Married,High School,Doctor,"? 45,529",unknown,FALSE,3.2,24-Oct-24,09-Sep-24,14-Jun-24
Cust_4158,Jeffery Hamilton,courtney.howell@None,923.637.5681,East Lisa,Oregon,Syrian Arab Republic,Female,43,8311.33,488,0,Silver,PayPal,Married,Master,Engineer,"? 45,419",unknown,TRUE,2.2,24-Oct-24,10-Sep-24,09-Jul-24
Cust_4217,Jeffrey Powell,maria.butler@outlook.com,490-587-1151x906,Masonberg,Alaska,Philippines,Male,43,3558.68,303,0,Bronze,Debit Card,Married,Master,Other,"? 45,382",unknown,TRUE,3,24-Oct-24,21-Apr-24,21-Apr-24
Cust_4226,Mark Lopez,sandra.lee@gmail.com,-3909,Kimberlyfurt,Idaho,Libyan Arab Jamahiriya,Female,43,1972.77,294,0,Platinum,Debit Card,Married,High School,Other,"? 45,540",unknown,FALSE,4.4,24-Oct-24,06-May-24,08-Jan-24
Cust_4602,James Smith,cameron.burke@gmail.com,001-276-458-0948x01943,Lake Sylvia,Montana,Mongolia,Female,43,3540.49,394,0,Silver,Debit Card,Single,High School,Doctor,"? 45,457",unknown,FALSE,3.1,24-Oct-24,31-Aug-24,31-Aug-24
Cust_4634,Brent Lewis,richard.roberson@outlook.com,772.201.2430x21909,West Robertburgh,Maine,Burundi,Female,43,730.19,6,0,Bronze,PayPal,Married,High School,Other,"? 45,388",unknown,FALSE,4.1,24-Oct-24,18-May-24,18-May-24
Cust_4672,Barbara Ramirez,amanda.donovan@yahoo.com,978-624-0356,Ryanview,Oregon,Saint Barthelemy,Female,43,2063.14,484,0,Bronze,PayPal,Married,Bachelor,Teacher,"? 45,571",unknown,FALSE,3.9,24-Oct-24,06-Apr-24,04-Jun-24
Cust_4709,Kathleen Richmond,timothy.johnson@outlook.com,553-644-2572x423,Sharpchester,Alaska,Chile,Female,43,8080.39,228,0,Gold,PayPal,Married,Master,Doctor,"? 45,368",unknown,FALSE,4.5,24-Oct-24,30-Jul-24,05-Jul-24
Cust_4742,Lisa Miller,jerry.warren@None,(756)324-6110,Denisestad,Alabama,Malaysia,Male,43,6999.69,491,0,Bronze,Debit Card,Married,Master,Other,"? 45,321",unknown,TRUE,2.5,24-Oct-24,05-Jul-24,05-Jul-24
Cust_4785,Debra Kennedy,kristen.mason@outlook.com,(696)683-1213x99425,Port Traci,Indiana,Mali,Female,43,3178.71,183,0,Bronze,Debit Card,Married,High School,Doctor,"? 45,441",unknown,FALSE,4.9,24-Oct-24,11-Jan-24,28-Jun-24
Cust_4815,Victor Taylor,nicole.cohen@yahoo.com,(276)688-7399x6159,New Sandraton,Montana,Guernsey,Female,43,2225.58,368,0,Bronze,PayPal,Single,Bachelor,Teacher,"? 45,306",unknown,FALSE,2,24-Oct-24,03-May-24,03-May-24
Cust_4872,Kristin Anderson,sarah.jimenez@yahoo.com,(768)381-7994,Lake Michael,North Dakota,Malawi,Female,43,8640.72,66,0,Bronze,PayPal,Divorced,Master,Teacher,"? 45,304",unknown,TRUE,2,24-Oct-24,11-Jul-24,04-Oct-24
Cust_4876,Kevin Casey,kathleen.tyler@gmail.com,001-612-959-9865x723,New Jimshire,Virginia,Nepal,Female,43,1816.74,10,0,Silver,Debit Card,Married,High School,Doctor,"? 45,452",unknown,FALSE,2.9,24-Oct-24,21-Sep-24,01-Aug-24
Cust_4966,Kristen Smith,pamela.garrett@yahoo.com,455-517-8619x873,North Matthew,Kansas,Guadeloupe,Male,43,4315.8,154,0,Platinum,PayPal,Divorced,Master,Teacher,"? 45,502",unknown,TRUE,1.5,24-Oct-24,07-Jan-24,05-Jul-24
Cust_5027,Aaron Carr,michele.walker@outlook.com,(971)391-6922x00712,Murphyton,Wisconsin,Botswana,Female,43,5296.44,245,0,Gold,Credit Card,Divorced,Master,Other,"? 45,523",unknown,FALSE,2.5,24-Oct-24,10-May-24,30-Mar-24
Cust_5091,Tyler Clements,albert.morgan@yahoo.com,+1-439-377-2684x35806,East Michael,Vermont,Taiwan,Female,43,7314.33,1,0,Platinum,Credit Card,Married,Bachelor,Teacher,"? 45,392",unknown,FALSE,2.4,24-Oct-24,10-Feb-24,01-Feb-24
Cust_5190,Philip Rocha,michael.bruce@None,001-625-987-7395x8420,Gregorymouth,California,Nauru,Female,43,4589.55,412,0,Silver,Credit Card,Single,Master,Doctor,"? 45,293",unknown,TRUE,1.1,24-Oct-24,05-Jul-24,26-May-24
Cust_5226,Zachary Mitchell,william.abbott@gmail.com,8763613389,West Karenburgh,Maine,Wallis and Futuna,Female,43,5529.81,156,0,Bronze,Credit Card,Single,Master,Other,"? 45,456",unknown,FALSE,3,24-Oct-24,19-Jul-24,19-Jul-24
Cust_5260,Brittney Jackson,nathan.marsh@outlook.com,-2559,South Renee,New Mexico,United Kingdom,Female,43,6733.24,451,0,Silver,PayPal,Married,Master,Teacher,"? 45,315",unknown,TRUE,4.9,24-Oct-24,20-Feb-24,02-Jun-24
Cust_5330,Diana Ingram,margaret.nicholson@outlook.com,256-864-0957,Wongport,Ohio,Israel,Female,43,8445.7,202,0,Bronze,Debit Card,Divorced,Master,Other,"? 45,563",unknown,TRUE,1.8,24-Oct-24,17-Mar-24,10-Oct-24
Cust_5490,Daniel Parker,brent.valdez@yahoo.com,001-950-492-2093x550,Lewisstad,Minnesota,Grenada,Female,43,7867.63,124,0,Bronze,Credit Card,Married,Bachelor,Engineer,"? 45,415",unknown,FALSE,1.2,24-Oct-24,21-Jan-24,28-Jun-24
Cust_5592,Amber Lee,kimberly.gonzalez@yahoo.com,(997)857-8809,Rachelhaven,Indiana,Somalia,Male,43,1541.06,333,0,Platinum,PayPal,Married,High School,Teacher,"? 45,561",unknown,TRUE,2.5,24-Oct-24,12-Jul-24,12-Jul-24
Cust_5596,Sarah Alexander,steve.fletcher@gmail.com,001-378-571-2829x2248,South Lori,Texas,Montenegro,Male,43,9299.96,43,0,Bronze,Debit Card,Married,Master,Engineer,"? 45,434",unknown,FALSE,2.3,24-Oct-24,20-Aug-24,13-Oct-24
Cust_5639,Jennifer Roman,brooke.waters@None,001-788-895-3000x3756,Johnsonshire,New York,Bangladesh,Female,43,1485.32,244,0,Platinum,Credit Card,Married,Master,Doctor,"? 45,530",unknown,TRUE,1.7,24-Oct-24,11-Apr-24,11-Apr-24
Cust_5687,Kelly Lee,steven.smith@yahoo.com,879-699-2401x06368,Greenburgh,Washington,Guyana,Male,43,7080.58,361,0,Bronze,Debit Card,Married,High School,Other,"? 45,430",unknown,FALSE,2.4,24-Oct-24,12-Oct-24,12-Oct-24
Cust_5761,Erin Stevens,carly.wagner@yahoo.com,+1-567-894-0299x9813,New Rhondatown,Massachusetts,Egypt,Male,43,9586.45,269,0,Gold,PayPal,Married,High School,Other,"? 45,565",unknown,FALSE,3.4,24-Oct-24,29-Apr-24,25-Feb-24
Cust_5896,Joseph Daniels,robert.berg@outlook.com,+1-231-744-0309x05343,North Jesse,Nevada,Micronesia,Female,43,3106.43,463,0,Bronze,PayPal,Married,High School,Other,"? 45,353",unknown,FALSE,4.8,24-Oct-24,21-Mar-24,21-Mar-24
Cust_5983,Leon Lloyd,lisa.jordan@yahoo.com,(902)489-2521x180,Port Alexaville,Colorado,French Southern Territories,Male,43,6265.42,332,0,Platinum,Credit Card,Married,High School,Other,"? 45,359",unknown,TRUE,1.4,24-Oct-24,13-Mar-24,15-Feb-24
Cust_6126,Brent Bentley,tommy.mason@outlook.com,2879955177,New Shawn,Florida,Saint Martin,Female,43,521.25,206,0,Platinum,Credit Card,Married,Master,Engineer,"? 45,322",unknown,FALSE,1.5,24-Oct-24,15-Oct-24,15-Oct-24
Cust_6369,Amy Gregory,emily.reeves@gmail.com,-2945,Leblancside,Tennessee,United States Virgin Islands,Male,43,8048.35,35,0,Silver,Debit Card,Married,Master,Engineer,"? 45,453",unknown,TRUE,4.4,24-Oct-24,02-Feb-24,02-Feb-24
Cust_6482,Andrew Horton,john.riley@outlook.com,-6216,Gloriaburgh,Alabama,Bangladesh,Male,43,6754.56,465,0,Silver,PayPal,Married,Master,Engineer,"? 45,480",unknown,TRUE,3.6,24-Oct-24,30-Sep-24,30-Sep-24
Cust_6558,Jennifer Atkins,colton.stanton@outlook.com,-5772,Port Darleneton,South Dakota,Montenegro,Female,43,5023.25,71,0,Gold,PayPal,Married,High School,Teacher,"? 45,543",unknown,TRUE,2.4,24-Oct-24,20-Sep-24,26-May-24
Cust_6611,Alexis James,george.duran@outlook.com,653.845.3446x9623,South Tiffanyfurt,Ohio,Svalbard & Jan Mayen Islands,Male,43,9479.56,253,0,Platinum,PayPal,Single,Bachelor,Teacher,"? 45,562",unknown,TRUE,4.5,24-Oct-24,18-Jul-24,07-Jan-24
Cust_6775,Joshua Martinez,meghan.tran@outlook.com,299.430.1356x41107,Lake Christopher,Maine,Mozambique,Female,43,3780.44,340,0,Bronze,Debit Card,Married,Master,Engineer,"? 45,404",unknown,FALSE,3.6,24-Oct-24,08-Sep-24,13-Mar-24
Cust_6960,Jennifer Sullivan,angela.lewis@yahoo.com,(782)842-1975x6767,Maryland,Michigan,Guernsey,Female,43,1003.71,346,0,Bronze,Debit Card,Married,High School,Engineer,"? 45,360",unknown,TRUE,2.3,24-Oct-24,08-Mar-24,08-Mar-24
Cust_6998,Thomas Gibson,kyle.cowan@yahoo.com,001-554-451-5727x728,Meyerstad,Mississippi,Tonga,Female,43,4137.28,109,0,Platinum,PayPal,Single,Bachelor,Other,"? 45,399",unknown,TRUE,3.7,24-Oct-24,28-Jun-24,19-Aug-24
Cust_7487,Michael Martinez,jill.chambers@gmail.com,505.313.8847x025,Port Wayne,Louisiana,Croatia,Male,43,9821.91,107,0,Bronze,Credit Card,Single,Bachelor,Other,"? 45,304",unknown,FALSE,1.3,24-Oct-24,25-Apr-24,25-Apr-24
Cust_7573,Jasmine Powell,dwayne.james@outlook.com,001-666-264-5671x94503,New Chelsea,Nebraska,Ukraine,Female,43,5082.08,221,0,Silver,PayPal,Married,High School,Engineer,"? 45,426",unknown,FALSE,2.8,24-Oct-24,08-Apr-24,08-Apr-24
Cust_7600,Michael Walker,morgan.miller@gmail.com,001-483-856-6220x08426,South Jessicaland,Tennessee,Belarus,Male,43,8796.53,498,0,Silver,PayPal,Single,Bachelor,Doctor,"? 45,482",unknown,FALSE,3.7,24-Oct-24,06-Apr-24,06-Apr-24
Cust_7684,Jeff Harris,jonathan.roach@yahoo.com,001-465-690-1163x00318,Robinbury,Utah,Bahrain,Female,43,3792.47,312,0,Bronze,PayPal,Divorced,Bachelor,Doctor,"? 45,537",unknown,FALSE,3.7,24-Oct-24,11-Apr-24,03-Mar-24
Cust_7836,Melissa Smith,katherine.williams@outlook.com,(851)791-8300x344,Jordanstad,Illinois,Latvia,Male,43,7047.49,171,0,Bronze,Credit Card,Married,High School,Other,"? 45,307",unknown,TRUE,4.1,24-Oct-24,04-Sep-24,04-Sep-24
Cust_7872,Lisa Brown,samuel.ramos@None,001-911-565-2176x70253,West Thomas,Arizona,Monaco,Female,43,2721.33,461,0,Bronze,PayPal,Divorced,Master,Engineer,"? 45,510",unknown,FALSE,1.8,24-Oct-24,08-Jul-24,29-Jan-24
Cust_7892,Sean Hayes,cassandra.mendez@yahoo.com,+1-642-222-7549x775,Jessicaberg,Michigan,Oman,Female,43,5182.06,460,0,Silver,PayPal,Married,Master,Teacher,"? 45,368",unknown,TRUE,1,24-Oct-24,26-Jan-24,18-Sep-24
Cust_7909,Joshua Adams,theresa.snyder@yahoo.com,(933)361-6597,Scottchester,Massachusetts,Gibraltar,Female,43,4995.59,233,0,Silver,Credit Card,Divorced,Bachelor,Teacher,"? 45,472",unknown,FALSE,1.4,24-Oct-24,20-Feb-24,29-Feb-24
Cust_7987,Casey Burns,stephen.palmer@outlook.com,380.869.9587x3374,Stevenland,South Carolina,Cayman Islands,Female,43,9191.18,131,0,Bronze,Debit Card,Married,Master,Other,"? 45,426",unknown,FALSE,4.1,24-Oct-24,05-Jun-24,05-Jun-24
Cust_8084,Michael Merritt,heather.deleon@yahoo.com,443.816.9674x797,New Bryanfort,Nebraska,Western Sahara,Female,43,6411.37,197,0,Silver,PayPal,Married,Master,Teacher,"? 45,322",unknown,TRUE,4.2,24-Oct-24,31-Jan-24,31-Jan-24
Cust_8207,Amber Luna,scott.johnston@gmail.com,+1-827-697-2302x147,Port Phillipview,Pennsylvania,Guam,Female,43,6731.38,134,0,Bronze,Debit Card,Single,Master,Other,"? 45,302",unknown,FALSE,3.6,24-Oct-24,28-May-24,04-Apr-24
Cust_8679,Leah Elliott,kevin.roberts@None,743.521.8159,Trujilloshire,Tennessee,Slovenia,Male,43,172.1,265,0,Gold,PayPal,Married,High School,Doctor,"? 45,576",unknown,FALSE,4.6,24-Oct-24,26-Jun-24,11-Jul-24
Cust_8916,Lisa Mendez,daniel.campos@outlook.com,(404)948-3469x58936,Markport,New Hampshire,Niue,Female,43,1354.08,148,0,Gold,PayPal,Married,Master,Other,"? 45,566",unknown,FALSE,1.9,24-Oct-24,01-Oct-24,20-Jun-24
Cust_9024,Emily Sanchez,kelly.moore@gmail.com,+1-202-510-2229x994,Jonestown,Kentucky,Taiwan,Female,43,4676.72,299,0,Silver,Credit Card,Single,Master,Other,"? 45,377",unknown,TRUE,3,24-Oct-24,24-Jun-24,24-Jun-24
Cust_9181,Sara Bird,kaylee.santos@gmail.com,001-237-203-2174,Stephentown,California,Guinea-Bissau,Male,43,4079.79,431,0,Bronze,Debit Card,Married,High School,Doctor,"? 45,563",unknown,FALSE,1.4,24-Oct-24,24-Feb-24,08-Jun-24
Cust_9266,Joel Lopez,ernest.jacobson@yahoo.com,749.211.1382x7501,North Matthew,New Jersey,Belgium,Female,43,6105.93,498,0,Gold,Debit Card,Married,Master,Teacher,"? 45,372",unknown,FALSE,1.2,24-Oct-24,01-Oct-24,25-Mar-24
Cust_9321,Christopher Jimenez,antonio.haney@gmail.com,477-427-9868x155,Andersenborough,Hawaii,Venezuela,Female,43,6085.12,292,0,Bronze,Debit Card,Married,Master,Other,"? 45,351",unknown,FALSE,2.2,24-Oct-24,18-Jul-24,18-Jul-24
