TransactionID,CustomerID,ProductID,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,Delivery Date,Shipping Date ,Transaction Date
Txn_10201,Cust_8918,Prod_14,5,50,292,Credit Card,2,0,Unknown,"PSC 6982, Box 8299 APO AA 21681",4.38,0,14-Jun-24,19-Aug-24,0,0,FALSE,29.39,Online,19-Aug-24,19-Aug-24,22-May-24
Txn_10409,Cust_7928,Prod_23,5,50,292,Credit Card,2,0,Completed,"6339 Davis Key Kingfort, SD 36829",3.7,0,12-Jul-24,05-Mar-24,0,0,FALSE,15.66,In-Store,05-Mar-24,05-Mar-24,05-Mar-24
Txn_10824,Cust_922,Prod_28,5,50,292,Credit Card,2,0,Unknown,"041 Conley Junction Nelsonland, ME 88328",1.44,0,10-Jul-24,07-Sep-24,0,0,FALSE,46.65,In-Store,12-Jan-24,07-Sep-24,07-Sep-24
Txn_11363,Cust_6520,Prod_22,5,50,292,Online Payment,2,0,Failed,"3176 Michelle Forks Apt. 242 West Donna, MN 27926",11.66,0,06-Jul-24,26-Mar-24,0,0,TRUE,32.82,Online,26-Mar-24,26-Mar-24,13-Mar-24
Txn_11368,Cust_829,Prod_21,5,50,292,Debit Card,3,0,Completed,"208 Christian Gateway Suite 680 Martinezbury, FM 97248",12.44,0,22-Aug-24,03-May-24,0,0,FALSE,14.98,In-Store,01-May-24,02-Jul-24,09-Mar-24
Txn_11419,Cust_8792,Prod_38,5,50,292,Debit Card,1,0,Unknown,"0278 Stacey Passage Suite 771 Hollyport, NV 83403",7.82,0,08-Jul-24,11-May-24,0,0,FALSE,36.78,In-Store,11-May-24,25-Apr-24,21-Jul-24
Txn_12810,Cust_94,Prod_28,5,50,292,Cash,1,0,Failed,"2440 Jessica Mountain North Rebeccahaven, AZ 29672",1.51,0,11-Jul-24,27-Jun-24,0,0,TRUE,32.97,In-Store,28-Apr-24,27-Jun-24,27-Jun-24
Txn_12898,Cust_9804,Prod_43,5,50,292,Online Payment,1,0,Pending,"PSC 3230, Box 4556 APO AP 02085",10.11,0,08-Apr-24,06-Jan-24,0,0,FALSE,33.53,Online,15-Jan-24,06-Jan-24,06-Jan-24
Txn_13202,Cust_243,Prod_18,5,50,292,Online Payment,3,0,Pending,"752 Church Bridge Apt. 159 Ashleymouth, ME 04235",11.89,0,05-Jan-24,28-Aug-24,0,0,FALSE,34.45,In-Store,20-May-24,28-Aug-24,28-Aug-24
Txn_13691,Cust_5102,Prod_27,5,50,292,Online Payment,3,0,Unknown,"435 Klein Landing Bryanburgh, VT 41995",9.74,0,13-Jan-24,23-Jan-24,0,0,TRUE,20.5,In-Store,07-Jan-24,20-Sep-24,04-Aug-24
Txn_13813,Cust_189,Prod_17,5,50,292,Credit Card,1,0,Pending,"726 Tran Spring West Benjaminport, AK 39729",13.28,0,15-Oct-24,01-Aug-24,0,0,TRUE,23.93,Online,01-Aug-24,30-Mar-24,01-Aug-24
Txn_14432,Cust_7906,Prod_47,5,50,292,Cash,1,0,Failed,"2724 Livingston Flat East John, TX 54875",12.35,0,17-Feb-24,25-Jun-24,0,0,TRUE,19.63,Online,23-Jun-24,17-Feb-24,25-Jun-24
Txn_14573,Cust_1835,Prod_26,5,50,292,Credit Card,1,0,Pending,"0986 Elizabeth Coves Apt. 395 Santiagotown, HI 15894",3.71,0,08-Oct-24,27-Mar-24,0,0,TRUE,8.99,In-Store,20-Jan-24,13-Aug-24,27-Mar-24
Txn_14794,Cust_3943,Prod_29,5,50,292,Cash,3,0,Unknown,"09918 Brown Heights Mikefurt, IA 67492",11.95,0,03-Feb-24,21-Aug-24,0,0,TRUE,18.84,Online,21-Aug-24,03-Jun-24,12-Jul-24
Txn_14834,Cust_1365,Prod_35,5,50,292,Credit Card,1,0,Failed,"205 Chris Center New Erin, SC 52929",8.54,0,02-Jan-24,08-Jun-24,0,0,FALSE,45.76,In-Store,08-Jun-24,19-Mar-24,27-Jan-24
Txn_15070,Cust_3602,Prod_26,5,50,292,Credit Card,1,0,Failed,"00187 Roger Summit New Jamesland, DE 02478",0.15,0,11-Aug-24,22-Jun-24,0,0,TRUE,42.79,In-Store,26-Feb-24,31-Aug-24,22-Jun-24
Txn_15264,Cust_6371,Prod_18,5,50,292,Cash,2,0,Failed,"294 George Cliff Apt. 269 Kaitlynfurt, DE 74718",11.23,0,11-Feb-24,13-Sep-24,0,0,TRUE,30.77,Online,06-Mar-24,06-Apr-24,13-Sep-24
Txn_16458,Cust_555,Prod_4,5,50,292,Debit Card,3,0,Unknown,USNS King FPO AA 53476,1.3,0,03-Jun-24,13-May-24,0,0,TRUE,48.58,In-Store,13-May-24,06-Oct-24,26-Jan-24
Txn_16631,Cust_3345,Prod_28,5,50,292,Credit Card,1,0,Unknown,"588 Michele Turnpike Suite 434 New Martin, VI 07193",0.77,0,11-Aug-24,23-Feb-24,0,0,TRUE,7.86,In-Store,23-Feb-24,23-Feb-24,23-Feb-24
Txn_16668,Cust_1354,Prod_16,5,50,292,Cash,3,0,Failed,"80159 James Estates Apt. 815 Stewartfort, VA 07555",2.1,0,22-Mar-24,10-Apr-24,0,0,FALSE,35.84,In-Store,20-Feb-24,21-Mar-24,20-Apr-24
Txn_17545,Cust_5017,Prod_11,5,50,292,Credit Card,3,0,Failed,"915 Stone Glen Bryanfort, GU 65789",9.25,0,11-Feb-24,15-Apr-24,0,0,FALSE,41.05,In-Store,15-Apr-24,06-May-24,22-May-24
Txn_17855,Cust_9954,Prod_11,5,50,292,Credit Card,1,0,Pending,"232 Johnson Village Huffmouth, NE 16648",6.27,0,03-Sep-24,01-Jul-24,0,0,TRUE,4.91,In-Store,01-Jul-24,01-Jul-24,04-Sep-24
Txn_17857,Cust_7662,Prod_9,5,50,292,Credit Card,3,0,Pending,"248 Susan Trail Apt. 722 Kevinland, KS 67058",10.55,0,03-Jun-24,01-Jun-24,0,0,TRUE,16.64,In-Store,01-Jun-24,01-Jun-24,01-Jun-24
Txn_18074,Cust_4278,Prod_11,5,50,292,Online Payment,1,0,Unknown,"352 Robert Village Suite 983 Smithburgh, HI 56830",5.17,0,17-Jul-24,28-Jun-24,0,0,TRUE,35.44,In-Store,28-Aug-24,22-Apr-24,28-Jun-24
Txn_18332,Cust_2744,Prod_43,5,50,292,Online Payment,3,0,Pending,"44401 William Island East Amanda, MI 06266",8.51,0,14-Feb-24,04-Jul-24,0,0,TRUE,40.71,In-Store,29-Apr-24,04-Jul-24,04-Jul-24
Txn_18410,Cust_5413,Prod_21,5,50,292,Debit Card,2,0,Pending,"02341 Alexis Square South Nancyborough, IN 88729",8.23,0,20-Sep-24,08-May-24,0,0,TRUE,7.69,Online,08-May-24,08-May-24,08-May-24
Txn_18429,Cust_5919,Prod_21,5,50,292,Cash,3,0,Completed,"8668 Erin Parkway Newtonborough, MH 71421",7.02,0,19-Jan-24,21-Apr-24,0,0,TRUE,11.09,In-Store,13-Oct-24,21-Apr-24,03-May-24
Txn_18984,Cust_7362,Prod_1,5,50,292,Credit Card,1,0,Completed,Unit 3020 Box 9960 DPO AE 02048,0.76,0,21-Jan-24,22-Apr-24,0,0,TRUE,19.4,In-Store,18-Feb-24,22-Apr-24,22-Apr-24
Txn_19084,Cust_9222,Prod_9,5,50,292,Credit Card,1,0,Pending,"04876 Higgins Fork Thomasbury, CO 98049",10.07,0,29-Sep-24,27-Mar-24,0,0,TRUE,11.59,Online,27-Mar-24,08-Jul-24,22-Apr-24
Txn_19117,Cust_1918,Prod_43,5,50,292,Credit Card,3,0,Unknown,"066 Davidson Coves Suite 544 Christianchester, MD 85698",8.98,0,23-Apr-24,24-Feb-24,0,0,FALSE,45.17,In-Store,24-Feb-24,24-Feb-24,18-Apr-24
Txn_19855,Cust_1119,Prod_2,5,50,292,Cash,3,0,Pending,"92672 Stephanie Canyon Lake Gailstad, MN 65292",5.54,0,21-Apr-24,07-Mar-24,0,0,TRUE,48.93,Online,19-Jun-24,09-Jun-24,07-Mar-24
Txn_19916,Cust_8733,Prod_24,5,50,292,Credit Card,2,0,Failed,"89131 Joshua Summit Apt. 782 West Alexander, OR 48431",11.98,0,04-Mar-24,10-Jul-24,0,0,FALSE,3.45,In-Store,10-Jul-24,10-Jul-24,09-Feb-24
Txn_134,Cust_5553,Prod_43,9,50,292,Credit Card,1,12.93,Completed,"469 Clay Village Suite 764 Port Stephanie, ND 09936",0,0,02-Apr-24,15-Aug-24,0,91,FALSE,2.5,In-Store,23-Jul-24,19-Jan-24,20-Aug-24
Txn_167,Cust_9170,Prod_19,5,50,292,Debit Card,1,9.73,Pending,"8940 Megan Creek Lake Dylan, SD 22693",0,0,05-Aug-24,09-May-24,0,68,FALSE,19.04,Online,15-Mar-24,09-May-24,09-May-24
Txn_221,Cust_9087,Prod_33,4,50,292,Online Payment,2,8.9,Failed,"68167 Shannon Divide Port Troy, ID 60896",0,0,24-May-24,10-Jun-24,0,45,FALSE,5.56,In-Store,21-Mar-24,10-Jun-24,10-Jun-24
Txn_450,Cust_9568,Prod_49,3,50,292,Cash,3,6.38,Unknown,"4765 Wyatt Ford Apt. 634 West Katieport, NH 22319",0,0,25-Jan-24,28-May-24,0,82,FALSE,14.55,In-Store,28-May-24,20-Jun-24,23-Jan-24
Txn_595,Cust_7822,Prod_1,1,50,292,Cash,1,13.76,Failed,"448 Rojas Spurs Apt. 374 Dustinmouth, DC 92033",0,0,05-Oct-24,30-Sep-24,0,93,FALSE,5.98,In-Store,30-Sep-24,29-Feb-24,10-Jun-24
Txn_1623,Cust_2548,Prod_10,10,50,292,Cash,1,8.66,Pending,"94001 Rachel Station Suite 738 North Shannonchester, NH 63030",0,0,19-Mar-24,13-Mar-24,0,82,FALSE,40.29,In-Store,13-Mar-24,13-Mar-24,13-Mar-24
Txn_1646,Cust_4693,Prod_30,5,50,292,Debit Card,3,7.2,Failed,"28360 Long Drives West Amy, SC 20308",0,0,15-Feb-24,06-Oct-24,0,82,FALSE,17.9,In-Store,06-Oct-24,06-Oct-24,06-Oct-24
Txn_1893,Cust_9038,Prod_39,5,50,292,Credit Card,1,7.94,Pending,"676 Samantha Glens North Gabriel, NH 19710",0,0,17-Feb-24,24-Mar-24,0,13,TRUE,33.73,In-Store,24-Mar-24,24-Mar-24,07-May-24
Txn_1931,Cust_9913,Prod_49,1,50,292,Credit Card,3,17.6,Completed,USNV Ross FPO AP 04759,0,0,24-Jul-24,15-Aug-24,0,35,FALSE,36.33,In-Store,01-Aug-24,15-Aug-24,16-Aug-24
Txn_2196,Cust_5144,Prod_47,5,50,292,Cash,1,3.7,Unknown,"933 Donald Light New Thomas, MT 93424",0,0,29-Jan-24,14-May-24,0,44,TRUE,27.63,In-Store,14-May-24,14-May-24,01-Jan-24
Txn_2372,Cust_9226,Prod_44,5,50,292,Credit Card,2,3.01,Pending,"191 Zachary Shore Suite 896 Johnside, WY 47654",0,0,23-May-24,09-Apr-24,0,31,TRUE,46.74,Online,28-Feb-24,09-Apr-24,09-Apr-24
Txn_2491,Cust_3384,Prod_35,5,50,292,Cash,1,4.62,Unknown,"35700 Marks Causeway East Donald, VA 01600",0,0,17-Feb-24,13-Jan-24,0,57,TRUE,7.44,In-Store,15-Aug-24,13-Jan-24,18-Jul-24
Txn_2572,Cust_9469,Prod_16,5,50,292,Debit Card,1,5.11,Unknown,"127 Williams Throughway Lake Derrickport, MN 96344",0,0,19-Jan-24,16-Apr-24,0,16,FALSE,6.73,In-Store,11-Oct-24,16-May-24,16-Apr-24
Txn_2613,Cust_2053,Prod_1,7,50,292,Credit Card,3,1.17,Failed,"9731 Andrea Glen Suite 793 New Erin, WI 08813",0,0,20-Jan-24,07-Mar-24,0,48,TRUE,45.84,In-Store,07-Mar-24,17-Feb-24,03-Sep-24
Txn_2755,Cust_8094,Prod_32,4,50,292,Cash,2,12.05,Failed,"0555 Carpenter Viaduct Ryanborough, FL 04611",0,0,08-Jun-24,26-Aug-24,0,50,TRUE,3.99,In-Store,26-Aug-24,26-Aug-24,11-Apr-24
Txn_2796,Cust_3787,Prod_30,10,50,292,Credit Card,3,0.81,Completed,"1520 Alexander Circles Johnsonhaven, FL 23060",0,0,09-Sep-24,11-May-24,0,36,TRUE,38.29,In-Store,11-May-24,11-May-24,26-Feb-24
Txn_2934,Cust_4784,Prod_11,1,50,292,Credit Card,2,7.69,Completed,"7317 Wagner Squares West Sandraville, DC 78895",0,0,15-Sep-24,17-May-24,0,40,TRUE,1.5,Online,17-May-24,17-May-24,27-Apr-24
Txn_3020,Cust_3595,Prod_15,6,50,292,Cash,1,17.53,Pending,"9747 Coleman Park Lake Austinchester, MN 32001",0,0,30-Jul-24,28-Aug-24,0,78,FALSE,20.56,In-Store,28-Aug-24,28-Aug-24,28-Aug-24
Txn_3214,Cust_3576,Prod_47,3,50,292,Credit Card,2,2.44,Completed,"86610 Horne Route Port Reneeland, WI 43051",0,0,16-Aug-24,13-Sep-24,0,34,FALSE,5.32,In-Store,13-Sep-24,18-Feb-24,06-Apr-24
Txn_3293,Cust_1116,Prod_40,6,50,292,Credit Card,2,10.8,Failed,"28424 Hannah Passage Suite 868 South Elizabethtown, WI 74886",0,0,16-Jan-24,19-Sep-24,0,23,TRUE,37.09,In-Store,08-Feb-24,24-Aug-24,19-Sep-24
Txn_3349,Cust_1250,Prod_48,5,50,292,Cash,1,5.06,Pending,"1374 Heidi Dam Apt. 278 Larrystad, NJ 86648",0,0,26-Aug-24,08-Jul-24,0,89,TRUE,38.9,In-Store,08-Jul-24,20-Mar-24,19-Feb-24
Txn_3371,Cust_9895,Prod_42,5,50,292,Cash,3,10.7,Completed,"691 Kathleen Courts Suite 909 Kellyburgh, NJ 00564",0,0,15-Sep-24,03-Jun-24,0,35,TRUE,34.53,In-Store,07-Oct-24,03-Jun-24,03-Jun-24
Txn_3557,Cust_5182,Prod_9,5,50,292,Credit Card,1,11.8,Failed,"18772 Melissa Gardens Coxtown, TN 42324",0,0,18-Jan-24,18-Mar-24,0,30,FALSE,49.79,Online,17-May-24,01-Jul-24,18-Mar-24
Txn_3675,Cust_5481,Prod_26,5,50,292,Cash,2,9.41,Unknown,"187 Herbert Street Suite 649 Lake Richard, IA 35467",0,0,18-Feb-24,27-Apr-24,0,92,FALSE,25.94,Online,27-Apr-24,27-Apr-24,16-Jul-24
Txn_3826,Cust_5395,Prod_16,7,50,292,Debit Card,1,16.33,Unknown,"92809 Gonzalez Vista Suite 639 Emilymouth, MI 39451",0,0,13-Sep-24,29-May-24,0,94,TRUE,14.53,In-Store,29-May-24,29-Jan-24,29-May-24
Txn_4267,Cust_4298,Prod_48,4,50,292,Credit Card,1,16.67,Pending,"2271 Garrett Roads South Christopherhaven, NH 23944",0,0,05-Sep-24,04-Sep-24,0,100,TRUE,35.59,Online,04-Sep-24,07-Jan-24,12-Jun-24
Txn_4306,Cust_961,Prod_34,9,50,292,Online Payment,3,7.9,Completed,"58030 Ricky Manors Suite 540 Port Alexisburgh, AS 40171",0,0,31-Aug-24,17-Sep-24,0,88,FALSE,22.83,In-Store,17-Sep-24,14-Oct-24,17-Sep-24
Txn_4562,Cust_9277,Prod_16,3,50,292,Debit Card,3,13.01,Completed,"953 Parker Bypass Suite 942 South Juliaborough, OH 58845",0,0,15-Feb-24,09-Jan-24,0,67,FALSE,24.89,Online,09-Jan-24,14-Mar-24,09-Jan-24
Txn_4941,Cust_7390,Prod_32,10,50,292,Online Payment,3,2.37,Unknown,"205 Craig Mill Lake Markside, MP 96035",0,0,11-Jun-24,04-Sep-24,0,51,TRUE,29.55,In-Store,21-Jun-24,05-Mar-24,04-Sep-24
Txn_5138,Cust_7346,Prod_36,5,50,292,Cash,1,8.28,Completed,Unit 7402 Box 9373 DPO AP 39098,0,0,22-Mar-24,05-Jan-24,0,81,TRUE,0.6,In-Store,05-Oct-24,12-Oct-24,10-Jul-24
Txn_5486,Cust_4825,Prod_4,5,50,292,Debit Card,2,19.99,Pending,USS Fritz FPO AE 06902,0,0,11-Jul-24,06-Apr-24,0,17,TRUE,10.95,In-Store,14-Feb-24,26-Sep-24,22-Jan-24
Txn_6002,Cust_9959,Prod_30,6,50,292,Debit Card,3,6.6,Completed,"783 Sawyer Turnpike Apt. 777 North Jason, OR 43898",0,0,08-Mar-24,12-Jul-24,0,90,FALSE,42.97,Online,08-Jul-24,13-Apr-24,12-Jul-24
Txn_6104,Cust_1463,Prod_19,1,50,292,Online Payment,2,13.38,Completed,"3703 Orr Extensions Suite 824 South Garyland, TX 13714",0,0,14-Feb-24,21-May-24,0,24,FALSE,13.84,In-Store,21-May-24,21-May-24,21-May-24
Txn_6115,Cust_2762,Prod_32,5,50,292,Credit Card,1,4.64,Unknown,"2619 Benjamin Shoals Suite 490 Lloydfort, VI 02421",0,0,24-May-24,20-Feb-24,0,8,FALSE,49.72,Online,20-Feb-24,20-Feb-24,20-Feb-24
Txn_6150,Cust_5760,Prod_19,1,50,292,Credit Card,2,1.54,Completed,"76935 Kyle Glen Apt. 264 Lake Amandafurt, AR 52027",0,0,31-Jul-24,04-Jun-24,0,57,FALSE,38.31,In-Store,04-Jun-24,24-Mar-24,03-Jan-24
Txn_6198,Cust_5446,Prod_30,4,50,292,Cash,1,4.9,Completed,"47509 Christian Burgs East Heather, MO 38769",0,0,22-Jun-24,29-Aug-24,0,38,TRUE,45.87,Online,09-May-24,29-Aug-24,29-Aug-24
Txn_6263,Cust_509,Prod_41,2,50,292,Online Payment,1,2.93,Completed,"754 Williams Port Suite 749 East Carlatown, MD 75994",0,0,11-May-24,21-Jan-24,0,12,TRUE,49.03,In-Store,28-May-24,21-Jan-24,11-Mar-24
Txn_6482,Cust_4104,Prod_45,3,50,292,Cash,1,12.25,Pending,"3892 White Junctions Suite 867 Calebburgh, NY 69366",0,0,18-Mar-24,02-Jun-24,0,73,TRUE,18.68,Online,31-Jul-24,02-Jun-24,02-Jun-24
Txn_6725,Cust_1694,Prod_42,5,50,292,Debit Card,1,13.95,Failed,"5418 Ward Shoal East Ianfurt, MS 85345",0,0,08-Aug-24,02-Apr-24,0,37,TRUE,7.52,Online,02-Apr-24,06-Sep-24,21-Jun-24
Txn_6746,Cust_3688,Prod_8,8,50,292,Credit Card,1,4.14,Completed,"412 Nicholson Port Suite 345 Lake Anthonyview, KY 78932",0,0,23-Jul-24,24-Aug-24,0,69,TRUE,21.31,Online,23-Sep-24,24-Aug-24,24-Aug-24
Txn_6982,Cust_3353,Prod_44,5,50,292,Credit Card,1,1.19,Failed,"68670 Roman Roads West Isaac, NE 33949",0,0,29-May-24,14-Jan-24,0,46,FALSE,30.16,In-Store,14-Jan-24,08-May-24,14-Jan-24
Txn_7105,Cust_1098,Prod_27,5,50,292,Online Payment,3,13.25,Pending,Unit 2000 Box 7218 DPO AA 24034,0,0,04-Apr-24,10-Jul-24,0,45,TRUE,35.16,In-Store,07-Mar-24,30-Jul-24,10-Jul-24
Txn_7435,Cust_9841,Prod_36,1,50,292,Credit Card,3,12.09,Pending,"550 Jamie Forge Suite 540 Rebeccaberg, MT 59424",0,0,24-Jun-24,21-Jul-24,0,64,TRUE,23.05,In-Store,21-Jul-24,21-Jul-24,01-Apr-24
Txn_7450,Cust_9268,Prod_50,1,50,292,Debit Card,1,13.62,Completed,"7038 Campbell Via New Gabrielshire, AK 70075",0,0,05-Jul-24,20-Mar-24,0,91,FALSE,30.65,In-Store,20-Mar-24,18-Aug-24,06-Jul-24
Txn_7466,Cust_9009,Prod_9,9,50,292,Online Payment,3,17.33,Pending,"63126 Jill Prairie Raymondport, AS 18773",0,0,20-Aug-24,05-May-24,0,46,TRUE,0.63,In-Store,05-May-24,01-Aug-24,02-Oct-24
Txn_8057,Cust_7701,Prod_27,5,50,292,Online Payment,3,13.47,Pending,"692 Mark Roads Apt. 866 North Jackie, AK 16635",0,0,21-Sep-24,24-Apr-24,0,98,FALSE,43.35,In-Store,24-Apr-24,24-Apr-24,21-Jun-24
Txn_8137,Cust_1750,Prod_50,9,50,292,Debit Card,1,12.82,Unknown,"72930 Carr Haven Suite 617 Taylorland, WI 90825",0,0,23-Apr-24,18-Mar-24,0,51,TRUE,32,In-Store,18-Mar-24,18-Mar-24,20-Sep-24
Txn_8659,Cust_5353,Prod_12,5,50,292,Online Payment,1,12.78,Unknown,Unit 3698 Box 1081 DPO AP 32164,0,0,15-Aug-24,05-May-24,0,65,TRUE,24.02,In-Store,04-Jan-24,02-Feb-24,05-May-24
Txn_8730,Cust_8066,Prod_49,9,50,292,Debit Card,1,4.36,Pending,"443 Mitchell Mission East Cindy, NJ 25350",0,0,07-Jun-24,21-Aug-24,0,95,FALSE,24.18,In-Store,21-Aug-24,21-Sep-24,24-Jun-24
Txn_8751,Cust_1341,Prod_31,5,50,292,Credit Card,3,1.77,Pending,"736 Page Turnpike Suite 961 Port Jamesside, DC 56919",0,0,07-Jun-24,08-Apr-24,0,10,FALSE,0.64,In-Store,08-Apr-24,27-Jan-24,30-Apr-24
Txn_9101,Cust_1300,Prod_41,5,50,292,Credit Card,1,18.67,Failed,"PSC 9888, Box 4853 APO AA 04970",0,0,05-Oct-24,27-Sep-24,0,4,FALSE,6.3,In-Store,27-Sep-24,27-Sep-24,18-Mar-24
Txn_9226,Cust_4222,Prod_8,10,50,292,Cash,2,11.7,Unknown,"73019 Christopher Isle Apt. 591 Timothytown, VT 96246",0,0,04-May-24,26-Jul-24,0,62,TRUE,33.02,In-Store,26-Jul-24,18-Aug-24,16-Jan-24
Txn_9438,Cust_263,Prod_1,7,50,292,Credit Card,1,19.11,Unknown,"728 Annette Valleys Apt. 195 Davishaven, OR 58952",0,0,15-Sep-24,19-Jan-24,0,86,TRUE,37.44,Online,24-Sep-24,18-Jan-24,14-Sep-24
Txn_9672,Cust_2130,Prod_34,5,50,292,Cash,1,7.05,Pending,"385 Jillian Loop Suite 189 East Thomasville, AZ 91989",0,0,25-Jan-24,14-Mar-24,0,62,TRUE,15.37,In-Store,14-Mar-24,14-Mar-24,04-Feb-24
Txn_10310,Cust_3897,Prod_46,5,50,292,Debit Card,3,18.58,Failed,"754 Andrews Village East Anna, FM 32727",0,0,04-Jul-24,12-Apr-24,0,57,TRUE,38.8,In-Store,12-Apr-24,12-Apr-24,18-Apr-24
Txn_10851,Cust_1182,Prod_15,5,50,292,Online Payment,1,16.41,Pending,"3906 Gibson Via East Terri, AR 85506",0,0,03-Apr-24,01-Feb-24,0,85,FALSE,13.79,In-Store,21-Mar-24,08-Oct-24,01-Feb-24
Txn_11166,Cust_9902,Prod_48,5,50,292,Debit Card,1,14.62,Unknown,"7098 Brandon Oval Suite 528 North Michaelbury, VT 21118",0,0,20-Sep-24,13-Aug-24,0,91,TRUE,23.78,Online,25-Feb-24,13-Aug-24,02-Jul-24
Txn_11607,Cust_15,Prod_5,5,50,292,Credit Card,2,18.18,Completed,"54111 Hamilton Curve Apt. 277 South Johnny, IA 80098",0,0,13-Aug-24,04-Mar-24,0,95,TRUE,39.47,In-Store,12-Apr-24,09-Jul-24,04-Mar-24
Txn_11754,Cust_4122,Prod_34,3,50,292,Credit Card,2,17.24,Unknown,"582 Ronald Loaf Suite 028 Lake Tomberg, NE 71968",0,0,08-Apr-24,06-Feb-24,0,73,TRUE,27,Online,15-Sep-24,06-Feb-24,08-May-24
Txn_12028,Cust_6913,Prod_24,2,50,292,Online Payment,3,4.89,Unknown,"9751 Wilson Point South Oscar, ID 15574",0,0,19-Jun-24,22-Jan-24,0,16,FALSE,37.69,In-Store,22-Jan-24,14-May-24,22-Jan-24
Txn_12106,Cust_7006,Prod_1,5,50,292,Online Payment,2,4.94,Unknown,"0177 Adams Fields Jennifertown, IA 32578",0,0,16-May-24,20-May-24,0,35,FALSE,13.82,In-Store,13-Mar-24,03-Aug-24,20-May-24
Txn_12770,Cust_4303,Prod_25,7,50,292,Credit Card,3,2.57,Completed,"47750 Jason Freeway Suite 486 Johnsonchester, WI 93026",0,0,07-Mar-24,17-Aug-24,0,24,TRUE,16.99,In-Store,07-Oct-24,17-Aug-24,25-Apr-24
Txn_12774,Cust_8222,Prod_26,3,50,292,Credit Card,1,17.43,Failed,"36990 Amy Curve Apt. 625 Huberville, CO 93212",0,0,24-Sep-24,12-Jul-24,0,14,FALSE,1.56,In-Store,16-Apr-24,12-Jul-24,12-Jul-24
Txn_13159,Cust_2740,Prod_2,5,50,292,Debit Card,1,17.1,Failed,"771 Toni Oval Johnsonchester, MD 30886",0,0,07-Aug-24,29-May-24,0,35,FALSE,42.21,In-Store,29-May-24,03-Oct-24,29-May-24
Txn_13182,Cust_9558,Prod_43,7,50,292,Cash,3,3.58,Pending,"483 Susan Mews Port Andrew, MH 48546",0,0,03-May-24,22-Jun-24,0,88,FALSE,40.6,In-Store,22-Jun-24,22-Jun-24,22-Jun-24
Txn_13213,Cust_9693,Prod_2,7,50,292,Credit Card,2,13.97,Pending,"8072 Jessica Parkways Scottton, WY 84713",0,0,24-Jul-24,06-May-24,0,76,TRUE,6.56,Online,27-Jan-24,25-Apr-24,26-Jun-24
Txn_13248,Cust_8850,Prod_17,6,50,292,Online Payment,3,12.34,Completed,USNS Reyes FPO AP 14352,0,0,16-Jun-24,10-Oct-24,0,79,FALSE,39.71,In-Store,10-Oct-24,22-Jun-24,10-Oct-24
Txn_13311,Cust_8797,Prod_6,5,50,292,Credit Card,3,12.95,Pending,"PSC 3920, Box 4008 APO AA 64402",0,0,19-Jul-24,20-Aug-24,0,88,TRUE,6.06,Online,06-May-24,31-Aug-24,20-Aug-24
Txn_13411,Cust_3611,Prod_45,5,50,292,Cash,3,6.82,Unknown,"643 Erica Way Apt. 639 New Robinville, VA 79632",0,0,24-Aug-24,14-Apr-24,0,70,TRUE,43.36,In-Store,14-Apr-24,14-Apr-24,28-Aug-24
Txn_13645,Cust_3165,Prod_16,5,50,292,Debit Card,1,4.8,Completed,"5790 Corey Loaf Suite 905 Port Richard, CA 01276",0,0,18-Apr-24,27-Jun-24,0,77,TRUE,2.15,In-Store,30-Jul-24,27-Jun-24,27-Jun-24
Txn_13801,Cust_824,Prod_23,3,50,292,Credit Card,3,14.33,Completed,"3566 Johnson Rue West Kellyborough, ME 16795",0,0,09-Sep-24,22-May-24,0,40,TRUE,39.19,Online,22-May-24,22-May-24,22-May-24
Txn_13872,Cust_6521,Prod_40,3,50,292,Debit Card,1,17.79,Pending,"18910 Shelton Meadow Suite 977 East Ravenfurt, KS 68644",0,0,10-Feb-24,06-Apr-24,0,36,FALSE,18.2,Online,09-Oct-24,06-Jan-24,06-Apr-24
Txn_14609,Cust_3248,Prod_20,4,50,292,Credit Card,1,7.83,Failed,"4434 Robert Motorway Apt. 583 Alisonbury, ID 72973",0,0,10-Mar-24,27-Sep-24,0,95,TRUE,12.5,In-Store,27-Sep-24,27-Sep-24,27-Sep-24
Txn_14697,Cust_4881,Prod_45,10,50,292,Online Payment,3,0.24,Pending,"1363 Rodriguez Knolls Apt. 179 North Nicholasburgh, NJ 45896",0,0,05-Mar-24,09-Sep-24,0,69,FALSE,40.46,In-Store,08-Apr-24,09-Sep-24,15-Sep-24
Txn_14824,Cust_2540,Prod_11,5,50,292,Cash,1,9.58,Completed,"224 Daniel Mills East Glen, PW 38634",0,0,14-Oct-24,01-Jun-24,0,11,TRUE,12.9,In-Store,13-Jan-24,01-Apr-24,01-Jun-24
Txn_15097,Cust_6117,Prod_10,5,50,292,Debit Card,1,13.55,Failed,USNS Soto FPO AA 09474,0,0,12-Apr-24,22-Jun-24,0,87,FALSE,10.34,Online,22-Jun-24,22-Jun-24,22-Jun-24
